Query_ID,Document_ID
142,en.15.136.348.2009.7.27
142,en.2.260.490.2009.5.3
142,en.15.66.483.2008.5.10
142,en.15.212.454.2007.10.8
142,en.15.188.235.2007.6.4
142,en.15.88.392.2008.10.9
142,en.3.407.331.2007.11.28
142,en.15.71.357.2008.6.15
142,en.15.67.226.2008.5.16
142,en.15.81.227.2008.8.22
142,en.15.232.267.2008.1.7
142,en.3.419.119.2008.1.18
142,en.15.156.79.2009.12.15
142,en.2.262.456.2009.5.13
142,en.15.188.477.2007.6.5
142,en.13.1.235.2009.6.2
142,en.15.203.380.2007.8.20
142,en.3.329.90.2009.9.23
142,en.13.30.454.2009.12.25
142,en.15.234.52.2008.1.14
142,en.15.96.262.2008.11.16
142,en.3.348.212.2010.2.10
142,en.15.132.493.2009.6.25
142,en.15.97.189.2008.11.24
142,en.2.282.442.2009.9.18
142,en.15.256.473.2008.4.8
142,en.2.260.84.2009.5.2
142,en.15.105.239.2009.1.20
143,en.13.5.369.2009.6.23
143,en.15.151.453.2009.11.2
143,en.15.135.12.2009.7.16
143,en.15.156.275.2009.12.17
143,en.15.88.461.2008.10.7
143,en.15.114.186.2009.3.4
143,en.3.357.428.2010.4.8
143,en.3.326.429.2009.9.1
143,en.15.128.137.2009.6.5
143,en.15.115.158.2009.2.27
143,en.15.86.384.2008.9.26
143,en.15.111.22.2009.3.20
143,en.15.119.126.2009.4.10
143,en.15.85.199.2008.9.18
143,en.15.85.465.2008.9.18
143,en.15.88.269.2008.10.5
143,en.15.84.464.2008.9.16
143,en.15.82.469.2008.9.3
143,en.15.86.181.2008.9.24
143,en.3.326.371.2009.9.6
143,en.2.291.33.2009.11.30
143,en.15.81.156.2008.8.27
143,en.15.88.93.2008.10.7
143,en.15.83.316.2008.9.10
143,en.15.77.500.2008.7.25
143,en.15.87.66.2008.10.4
143,en.13.26.221.2009.11.10
143,en.15.83.437.2008.9.10
143,en.15.82.43.2008.8.29
143,en.2.257.101.2009.4.9
143,en.15.167.119.2010.2.25
143,en.15.83.19.2008.9.8
143,en.15.83.137.2008.9.8
143,en.15.82.429.2008.9.2
143,en.15.247.72.2008.3.5
143,en.15.110.158.2009.3.24
143,en.3.417.395.2008.1.10
143,en.15.111.97.2009.3.23
143,en.15.68.78.2008.5.22
143,en.15.245.36.2008.2.27
143,en.15.111.417.2009.3.18
143,en.15.79.392.2008.8.7
143,en.15.110.271.2009.3.25
143,en.3.417.402.2008.1.10
143,en.15.81.100.2008.8.24
143,en.15.81.2.2008.8.24
143,en.15.82.152.2008.9.4
143,en.15.132.74.2009.6.28
143,en.15.244.369.2008.2.23
143,en.15.88.472.2008.10.6
144,en.2.319.331.2010.6.7
144,en.13.59.492.2010.6.8
144,en.15.186.459.2007.5.29
144,en.15.254.257.2008.3.28
144,en.2.291.3.2009.12.3
144,en.15.108.405.2009.2.3
144,en.3.380.390.2007.7.17
144,en.15.93.429.2008.11.4
144,en.13.59.461.2010.6.8
144,en.15.101.397.2008.12.18
144,en.15.254.299.2008.3.27
144,en.2.281.268.2009.9.9
144,en.3.355.428.2010.3.24
144,en.15.101.98.2008.12.16
144,en.15.74.291.2008.7.5
144,en.3.409.165.2007.12.6
144,en.15.98.250.2008.11.29
144,en.15.236.434.2008.1.23
144,en.2.319.421.2010.6.3
144,en.15.61.306.2008.4.16
144,en.15.201.457.2007.8.9
144,en.15.241.492.2008.2.11
144,en.15.74.82.2008.7.3
144,en.15.139.442.2009.8.12
144,en.2.309.66.2010.4.11
144,en.15.97.60.2008.11.24
144,en.15.97.454.2008.11.24
144,en.15.118.260.2009.4.5
144,en.15.155.334.2009.12.9
144,en.3.382.321.2007.7.28
144,en.15.102.21.2008.12.26
144,en.15.234.28.2008.1.15
144,en.15.239.15.2008.2.3
144,en.3.405.478.2007.11.18
144,en.13.30.118.2009.12.24
144,en.15.125.468.2009.5.21
144,en.3.395.496.2007.10.3
144,en.15.246.248.2008.2.29
144,en.3.393.465.2007.9.23
144,en.15.114.102.2009.3.4
144,en.15.74.153.2008.7.3
144,en.3.414.213.2007.12.27
144,en.2.319.306.2010.6.6
144,en.13.8.303.2009.7.11
144,en.3.381.307.2007.7.20
144,en.15.92.175.2008.10.26
144,en.15.202.259.2007.8.13
144,en.15.62.87.2008.4.20
144,en.15.156.336.2009.12.16
144,en.15.84.450.2008.9.11
145,en.3.395.90.2007.10.3
145,en.3.414.252.2007.12.27
145,en.15.231.400.2008.1.2
145,en.3.407.141.2007.11.25
145,en.3.395.14.2007.10.2
145,en.3.389.471.2007.9.1
145,en.3.388.438.2007.8.29
145,en.3.391.173.2007.9.14
145,en.3.414.489.2007.12.27
145,en.3.414.89.2007.12.28
145,en.3.414.81.2007.12.27
145,en.3.414.484.2007.12.27
145,en.15.212.172.2007.10.6
145,en.3.414.446.2007.12.27
145,en.3.414.410.2007.12.28
145,en.15.83.402.2008.9.9
145,en.3.414.166.2007.12.27
145,en.3.414.130.2007.12.28
145,en.15.219.410.2007.11.4
145,en.15.80.433.2008.8.18
145,en.15.219.123.2007.11.4
145,en.15.220.13.2007.11.10
145,en.15.80.166.2008.8.18
145,en.3.414.359.2007.12.27
145,en.3.405.211.2007.11.14
145,en.15.81.319.2008.8.25
145,en.15.231.101.2007.12.30
145,en.3.414.239.2007.12.27
145,en.3.414.456.2007.12.28
145,en.3.414.269.2007.12.28
145,en.15.231.168.2008.1.2
145,en.3.414.179.2007.12.27
145,en.15.221.132.2007.11.12
145,en.3.405.140.2007.11.15
145,en.15.220.237.2007.11.10
145,en.3.414.171.2007.12.27
145,en.3.414.465.2007.12.29
145,en.3.390.316.2007.9.10
145,en.15.79.420.2008.8.7
145,en.3.398.205.2007.10.18
145,en.15.219.19.2007.11.4
145,en.15.218.52.2007.11.3
145,en.3.414.324.2007.12.28
145,en.15.101.118.2008.12.20
145,en.15.218.187.2007.11.3
145,en.3.389.41.2007.9.1
145,en.15.253.476.2008.3.24
145,en.15.243.194.2008.2.18
145,en.3.405.312.2007.11.13
145,en.3.414.213.2007.12.27
146,en.2.258.234.2009.4.22
146,en.15.232.156.2008.1.3
146,en.15.78.140.2008.8.3
146,en.15.76.265.2008.7.23
146,en.2.260.281.2009.5.4
146,en.13.27.237.2009.11.20
146,en.3.379.435.2007.7.11
146,en.15.78.267.2008.8.4
146,en.15.235.440.2008.1.19
146,en.15.108.47.2009.2.7
146,en.3.383.349.2007.8.2
146,en.13.10.2.2009.7.29
146,en.15.241.233.2008.2.12
146,en.15.243.351.2008.2.18
146,en.3.392.56.2007.9.19
146,en.15.240.142.2008.2.6
146,en.3.391.96.2007.9.15
146,en.15.69.461.2008.6.2
146,en.15.231.427.2008.1.2
146,en.15.184.18.2010.5.30
146,en.15.118.490.2009.4.4
146,en.15.104.49.2009.1.9
146,en.3.417.27.2008.1.8
146,en.3.379.298.2007.7.10
146,en.15.115.62.2009.2.14
146,en.13.27.19.2009.11.19
146,en.13.25.162.2009.11.8
146,en.15.241.35.2008.2.10
146,en.13.27.120.2009.11.19
146,en.3.384.32.2007.8.8
146,en.15.241.468.2008.2.12
146,en.15.236.59.2008.1.22
146,en.15.114.424.2009.3.3
146,en.2.262.344.2009.5.13
146,en.2.275.91.2009.8.5
146,en.3.358.300.2010.4.12
146,en.3.400.332.2007.10.26
146,en.15.111.302.2009.3.20
146,en.15.255.435.2008.4.4
146,en.15.246.234.2008.2.28
146,en.13.27.438.2009.11.19
146,en.15.243.80.2008.2.19
146,en.15.156.95.2009.12.17
146,en.13.5.137.2009.6.24
146,en.15.238.244.2008.1.30
146,en.3.401.103.2007.10.30
146,en.2.289.269.2009.11.18
146,en.3.383.35.2007.8.1
146,en.3.329.323.2009.9.25
146,en.3.383.163.2007.8.2
147,en.15.176.255.2010.4.23
147,en.2.289.265.2009.11.17
147,en.3.354.305.2010.3.20
147,en.3.403.446.2007.11.5
147,en.15.140.39.2009.8.23
147,en.3.403.127.2007.11.5
147,en.13.10.440.2009.7.28
147,en.3.354.462.2010.3.20
147,en.3.354.50.2010.3.20
147,en.3.354.348.2010.3.21
147,en.15.209.476.2007.9.25
147,en.3.361.253.2010.4.28
147,en.15.102.194.2008.12.25
147,en.13.27.66.2009.11.19
147,en.15.167.260.2010.2.23
147,en.13.30.253.2009.12.20
147,en.2.275.231.2009.8.5
147,en.3.356.402.2010.4.1
147,en.2.268.396.2009.6.17
147,en.15.255.427.2008.4.3
147,en.15.235.216.2008.1.16
147,en.15.160.228.2010.1.16
147,en.13.31.165.2009.12.27
147,en.15.151.448.2009.11.3
147,en.15.253.483.2008.3.26
147,en.15.82.10.2008.8.30
147,en.15.69.5.2008.6.3
147,en.15.98.93.2008.11.27
147,en.15.187.462.2007.6.1
147,en.3.350.499.2010.2.18
147,en.15.212.349.2007.10.8
147,en.15.253.470.2008.3.23
147,en.15.101.141.2008.12.18
147,en.2.260.179.2009.5.2
147,en.13.30.168.2009.12.24
147,en.2.296.168.2010.1.17
147,en.3.397.215.2007.10.10
147,en.15.161.52.2010.1.17
147,en.3.410.248.2007.12.7
147,en.3.357.159.2010.4.10
147,en.3.333.155.2009.10.26
147,en.2.268.331.2009.6.22
147,en.3.357.57.2010.4.7
147,en.15.132.417.2009.6.25
147,en.15.66.334.2008.5.10
147,en.15.160.59.2010.1.16
147,en.13.45.374.2010.3.25
147,en.2.281.23.2009.9.10
147,en.15.161.271.2010.1.20
147,en.3.332.468.2009.10.15
148,en.15.96.119.2008.11.17
148,en.2.319.119.2010.6.5
148,en.15.123.98.2009.5.10
148,en.15.245.345.2008.2.26
148,en.15.201.453.2007.8.9
148,en.15.184.150.2010.5.30
148,en.15.92.355.2008.10.30
148,en.3.333.71.2009.10.28
148,en.3.347.413.2010.2.5
148,en.2.275.14.2009.8.3
148,en.15.210.65.2007.9.28
148,en.2.278.240.2009.8.24
148,en.15.184.146.2010.5.30
148,en.2.263.399.2009.5.24
148,en.15.247.496.2008.3.4
148,en.2.280.27.2009.9.9
148,en.13.1.366.2009.6.2
148,en.15.216.77.2007.10.23
148,en.15.167.412.2010.2.24
148,en.3.349.58.2010.2.11
148,en.3.366.425.2010.5.25
148,en.15.254.475.2008.3.27
148,en.15.167.459.2010.2.24
148,en.15.110.376.2009.3.24
148,en.3.412.31.2007.12.19
148,en.15.67.341.2008.5.19
148,en.3.400.86.2007.10.25
148,en.15.124.192.2009.5.15
148,en.3.373.399.2007.6.12
148,en.2.260.104.2009.4.29
148,en.3.347.352.2010.2.3
148,en.3.347.448.2010.2.3
148,en.15.220.427.2007.11.9
148,en.15.65.245.2008.5.7
148,en.2.279.318.2009.8.28
148,en.15.231.493.2007.12.31
148,en.15.209.425.2007.9.26
148,en.15.66.289.2008.5.8
148,en.15.62.263.2008.4.21
148,en.3.348.349.2010.2.10
148,en.2.317.41.2010.5.27
148,en.15.128.130.2009.6.5
148,en.15.139.371.2009.8.11
148,en.3.361.476.2010.4.28
148,en.2.263.426.2009.5.24
148,en.15.250.267.2008.3.12
148,en.2.317.464.2010.5.27
148,en.15.117.27.2009.4.3
148,en.15.71.484.2008.6.13
148,en.15.61.250.2008.4.15
149,en.15.167.10.2010.2.23
149,en.15.155.9.2009.12.10
149,en.3.357.208.2010.4.8
149,en.15.113.441.2009.3.8
149,en.2.319.112.2010.6.4
149,en.15.125.49.2009.5.21
149,en.15.113.264.2009.3.15
149,en.3.359.111.2010.4.19
149,en.3.350.336.2010.2.19
149,en.3.333.406.2009.10.25
149,en.15.92.120.2008.10.26
149,en.2.281.239.2009.9.14
149,en.15.125.495.2009.5.19
149,en.3.354.479.2010.3.19
149,en.15.167.44.2010.2.23
149,en.3.322.495.2009.8.7
149,en.15.106.477.2009.1.22
149,en.3.361.102.2010.5.1
149,en.15.114.2.2009.3.4
149,en.15.167.362.2010.2.22
149,en.3.408.242.2007.11.29
149,en.2.282.149.2009.9.17
149,en.15.124.443.2009.5.15
149,en.2.263.324.2009.5.23
149,en.3.353.80.2010.3.14
149,en.3.366.93.2010.5.26
149,en.3.359.18.1970.1.1
149,en.15.187.312.2007.6.3
149,en.2.291.275.2009.12.1
149,en.2.309.154.2010.4.10
149,en.15.112.171.2009.3.10
149,en.15.97.362.2008.11.22
149,en.3.407.209.2007.11.24
149,en.3.360.445.2010.4.22
149,en.2.271.166.2009.7.9
149,en.15.242.237.2008.2.13
149,en.15.79.11.2008.8.8
149,en.3.357.447.2010.4.5
149,en.2.281.149.2009.9.15
149,en.15.89.379.2008.10.14
149,en.3.406.347.2007.11.22
149,en.2.257.76.2009.4.9
149,en.15.114.264.2009.3.4
149,en.3.390.102.2007.9.9
149,en.3.405.1.2007.11.13
149,en.15.85.305.2008.9.20
149,en.15.88.83.2008.10.9
149,en.15.227.174.2007.12.12
149,en.15.80.89.2008.8.14
149,en.2.298.270.2010.1.28
150,en.15.77.382.2008.7.24
150,en.15.84.362.2008.9.12
150,en.3.372.80.2007.6.8
150,en.15.86.409.2008.9.25
150,en.2.289.130.2009.11.17
150,en.15.73.305.2008.6.29
150,en.15.241.356.2008.2.11
150,en.15.73.2.2008.6.27
150,en.15.89.328.2008.10.10
150,en.15.86.119.2008.9.27
150,en.15.98.399.2008.12.1
150,en.15.162.63.2010.1.25
150,en.15.105.149.2009.1.13
150,en.2.278.438.2009.8.25
150,en.2.298.293.2010.1.29
150,en.2.319.496.2010.6.7
150,en.15.63.312.2008.4.24
150,en.15.100.152.2008.12.13
150,en.2.320.349.2010.6.8
150,en.2.298.468.2010.1.26
150,en.15.187.446.2007.5.30
150,en.2.296.82.2010.1.20
150,en.15.232.220.2008.1.7
150,en.15.249.22.2008.3.10
150,en.15.86.122.2008.9.27
150,en.15.136.387.2009.7.25
150,en.13.3.29.2009.6.12
150,en.3.332.275.2009.10.16
150,en.15.109.400.2009.3.31
150,en.15.209.153.2007.9.18
150,en.3.329.163.2009.9.25
150,en.15.73.237.2008.6.25
150,en.15.167.194.2010.2.23
150,en.3.360.461.2010.4.22
150,en.3.343.193.2010.1.13
150,en.3.377.296.2007.6.30
150,en.15.242.207.2008.2.13
150,en.13.26.202.2009.11.12
150,en.15.161.376.2010.1.21
150,en.15.147.144.2009.10.5
150,en.3.343.474.2010.1.12
150,en.15.243.263.2008.2.20
150,en.15.232.8.2008.1.7
150,en.15.73.26.2008.6.28
150,en.15.239.330.2008.2.2
150,en.2.289.474.2009.11.12
150,en.15.116.456.2009.2.16
150,en.3.382.300.2007.7.27
150,en.15.248.123.2008.3.6
150,en.3.374.490.2007.6.14
151,en.15.88.340.2008.10.8
151,en.15.156.356.2009.12.11
151,en.3.397.344.2007.10.10
151,en.15.89.14.2008.10.10
151,en.15.147.290.2009.10.7
151,en.15.88.422.2008.10.8
151,en.15.132.397.2009.6.29
151,en.15.155.59.2009.12.10
151,en.15.190.332.2007.6.13
151,en.3.357.104.1970.1.1
151,en.3.343.474.2010.1.12
151,en.15.239.17.2008.2.5
151,en.2.258.81.2009.4.16
151,en.15.147.201.2009.10.6
151,en.3.331.400.2009.10.9
151,en.15.88.278.2008.10.7
151,en.15.93.453.2008.11.2
151,en.3.397.444.2007.10.12
151,en.3.392.268.2007.9.20
151,en.15.82.385.2008.8.28
151,en.3.408.234.2007.11.28
151,en.3.397.278.2007.10.11
151,en.3.397.285.2007.10.11
151,en.3.331.13.2009.10.9
151,en.3.397.270.2007.10.12
151,en.15.88.146.2008.10.8
151,en.3.333.398.2009.10.28
151,en.3.331.165.2009.10.10
151,en.3.331.408.2009.10.12
151,en.15.110.173.2009.3.24
151,en.15.76.325.2008.7.15
151,en.3.331.200.2009.10.9
151,en.2.289.462.2009.11.17
151,en.3.397.225.2007.10.12
151,en.15.86.180.2008.9.27
151,en.3.398.468.2007.10.17
151,en.3.395.422.2007.10.2
151,en.15.212.29.2007.10.5
151,en.3.410.367.2007.12.7
151,en.13.8.122.2009.7.16
151,en.15.88.58.2008.10.9
151,en.15.73.107.2008.6.27
151,en.15.209.234.2007.9.25
151,en.15.209.403.2007.9.26
151,en.3.397.209.2007.10.12
151,en.15.227.378.2007.12.10
151,en.15.225.234.2007.12.3
151,en.15.87.496.2008.9.30
151,en.15.76.206.2008.7.17
151,en.3.331.446.2009.10.12
152,en.2.289.265.2009.11.17
152,en.3.354.305.2010.3.20
152,en.15.250.193.2008.3.12
152,en.15.181.42.2010.5.18
152,en.15.62.78.2008.4.21
152,en.15.66.357.2008.5.8
152,en.3.343.472.1970.1.1
152,en.15.156.103.2009.12.13
152,en.3.382.18.2007.7.26
152,en.15.227.366.2007.12.11
152,en.15.204.43.2007.8.26
152,en.15.140.39.2009.8.23
152,en.15.242.155.2008.2.13
152,en.15.204.490.2007.8.25
152,en.3.414.447.2007.12.27
152,en.15.62.416.2008.4.19
152,en.3.363.168.2010.5.8
152,en.15.245.263.2008.2.26
152,en.2.283.312.2009.9.28
152,en.15.239.28.2008.2.1
152,en.3.384.246.2007.8.7
152,en.15.105.444.2009.1.20
152,en.3.417.201.2008.1.8
152,en.2.266.140.2009.6.10
152,en.2.260.176.2009.4.29
152,en.15.75.393.2008.7.9
152,en.13.10.440.2009.7.28
152,en.2.298.488.2010.1.29
152,en.15.112.59.2009.3.12
152,en.15.228.333.2007.12.17
152,en.3.329.154.2009.9.27
152,en.3.348.138.2010.2.10
152,en.15.227.283.2007.12.12
152,en.15.90.272.2008.10.16
152,en.15.85.242.2008.9.18
152,en.15.125.253.2009.5.20
152,en.15.118.9.2009.4.7
152,en.15.96.7.2008.11.20
152,en.15.84.18.2008.9.16
152,en.15.187.369.2007.5.31
152,en.3.382.64.2007.7.27
152,en.15.254.88.2008.3.27
152,en.15.95.8.2008.11.12
152,en.15.90.202.2008.10.17
152,en.2.279.254.2009.8.30
152,en.3.350.127.2010.2.20
152,en.15.60.462.2008.4.9
152,en.15.154.142.2009.11.23
152,en.15.132.477.2009.6.28
152,en.15.113.175.2009.3.8
153,en.3.389.245.2007.9.6
153,en.3.405.198.2007.11.14
153,en.2.277.26.2009.8.18
153,en.15.72.150.2008.6.19
153,en.15.69.138.2008.6.2
153,en.13.31.266.2010.1.4
153,en.3.381.209.2007.7.25
153,en.13.27.359.2009.11.20
153,en.15.237.500.2008.1.25
153,en.15.246.130.2008.2.29
153,en.13.3.73.2009.6.12
153,en.2.260.296.2009.4.30
153,en.15.184.362.2010.6.1
153,en.3.326.90.2009.9.2
153,en.2.281.385.2009.9.9
153,en.15.188.424.2007.6.6
153,en.3.385.289.2007.8.18
153,en.15.83.306.2008.9.7
153,en.15.215.469.2007.10.21
153,en.15.252.361.2008.3.22
153,en.2.275.275.2009.8.1
153,en.2.275.10.2009.8.4
153,en.15.93.185.2008.11.3
153,en.3.373.484.2007.6.9
153,en.15.96.369.2008.11.17
153,en.13.3.243.2009.6.14
153,en.3.322.441.2009.8.9
153,en.15.221.234.2007.11.12
153,en.15.188.62.2007.6.7
153,en.15.104.298.2009.1.9
153,en.2.275.261.2009.8.2
153,en.3.377.244.2007.6.29
153,en.3.417.189.2008.1.9
153,en.15.83.52.2008.9.5
153,en.15.154.443.2009.11.25
153,en.15.72.295.2008.6.18
153,en.3.356.127.2010.4.3
153,en.15.184.389.2010.5.30
153,en.15.105.133.2009.1.20
153,en.15.116.314.2009.2.17
153,en.15.248.90.2008.3.7
153,en.15.95.54.2008.11.11
153,en.3.390.290.2007.9.10
153,en.15.97.110.2008.11.25
153,en.3.363.133.2010.5.7
153,en.15.155.67.2009.12.8
153,en.15.132.26.2009.7.1
153,en.2.262.345.2009.5.13
153,en.3.409.390.2007.12.6
153,en.15.128.113.2009.6.8
154,en.15.68.434.2008.5.25
154,en.3.379.384.2007.7.10
154,en.15.67.77.2008.5.18
154,en.15.67.40.2008.5.18
154,en.2.262.308.2009.5.13
154,en.15.70.289.2008.6.9
154,en.15.96.369.2008.11.17
154,en.15.66.332.2008.5.13
154,en.15.68.302.2008.5.26
154,en.15.76.17.2008.7.22
154,en.15.155.375.2009.12.8
154,en.15.92.14.2008.10.27
154,en.13.1.500.2009.5.31
154,en.2.262.380.2009.5.11
154,en.15.225.462.2007.12.5
154,en.3.407.135.2007.11.28
154,en.15.254.362.2008.3.28
154,en.15.201.497.2007.8.13
154,en.3.417.77.2008.1.10
154,en.15.76.259.2008.7.20
154,en.3.355.274.2010.3.23
154,en.15.237.132.2008.1.24
154,en.3.417.302.2008.1.11
154,en.3.410.163.2007.12.8
154,en.15.77.220.2008.7.30
154,en.3.332.389.2009.10.20
154,en.2.260.223.2009.5.28
154,en.15.77.336.2008.7.30
154,en.3.417.127.2008.1.10
154,en.3.331.61.2009.10.13
154,en.15.67.191.2008.5.20
154,en.15.248.235.2008.3.7
154,en.15.235.188.2008.1.20
154,en.15.186.163.2007.5.28
154,en.3.354.208.2010.3.19
154,en.15.77.176.2008.7.30
154,en.15.240.167.2008.2.6
154,en.15.123.221.2009.5.10
154,en.15.136.46.2009.7.26
154,en.15.248.20.2008.3.7
154,en.15.85.106.2008.9.18
154,en.15.97.226.2008.11.24
154,en.3.400.490.2007.10.24
154,en.3.374.425.2007.6.14
154,en.15.237.157.2008.1.24
154,en.15.66.147.2008.5.14
154,en.3.373.388.2007.6.11
154,en.15.244.333.2008.2.21
154,en.15.62.148.2008.4.19
154,en.15.186.62.2007.5.29
155,en.15.210.495.2007.9.27
155,en.15.98.319.2008.11.27
155,en.15.100.101.2008.12.14
155,en.15.98.466.2008.11.29
155,en.15.98.294.2008.11.28
155,en.15.194.154.2007.7.3
155,en.15.98.351.2008.11.27
155,en.3.349.131.2010.2.15
155,en.3.349.484.2010.2.14
155,en.2.289.480.2009.11.15
155,en.15.98.52.2008.11.29
155,en.15.98.487.2008.11.29
155,en.15.128.93.2009.6.4
155,en.15.98.136.2008.11.30
155,en.15.98.113.2008.11.27
155,en.15.100.203.2008.12.12
155,en.15.98.75.2008.12.1
155,en.15.98.459.2008.11.27
155,en.3.348.99.2010.2.9
155,en.15.99.439.2008.12.2
155,en.15.154.454.2009.11.26
155,en.15.99.419.2008.12.2
155,en.15.98.88.2008.11.27
155,en.15.98.50.2008.11.28
155,en.13.30.324.2009.12.26
155,en.15.98.336.2008.11.29
155,en.15.194.229.2007.7.3
155,en.3.349.188.2010.2.12
155,en.15.98.490.2008.11.29
155,en.15.98.272.2008.11.28
155,en.15.98.396.2008.11.28
155,en.15.250.213.2008.3.12
155,en.15.103.241.2008.12.31
155,en.15.100.165.2008.12.15
155,en.15.98.370.2008.11.29
155,en.15.99.467.2008.12.3
155,en.15.100.374.2008.12.12
155,en.3.388.144.2007.8.30
155,en.15.123.7.2009.5.10
155,en.15.104.160.2009.1.8
155,en.15.98.331.2008.11.27
155,en.15.98.445.2008.11.27
155,en.15.135.287.2009.7.20
155,en.3.388.9.2007.8.30
155,en.15.98.15.2008.11.30
155,en.15.101.222.2008.12.21
155,en.15.98.471.2008.11.30
155,en.15.242.354.2008.2.15
155,en.15.135.101.2009.7.19
155,en.2.263.53.2009.5.25
156,en.3.360.275.2010.4.26
156,en.3.359.317.2010.4.19
156,en.3.359.232.2010.4.19
156,en.3.363.493.2010.5.10
156,en.3.360.335.2010.4.23
156,en.13.8.106.2009.7.15
156,en.3.360.272.2010.4.26
156,en.3.360.404.2010.4.22
156,en.15.135.380.2009.7.17
156,en.3.360.327.2010.4.26
156,en.15.104.419.2009.1.10
156,en.13.41.87.2010.3.1
156,en.13.8.291.2009.7.16
156,en.2.281.180.2009.9.15
156,en.3.361.69.2010.4.27
156,en.15.75.28.2008.7.14
156,en.15.139.9.2009.8.12
156,en.13.8.473.2009.7.16
156,en.2.260.440.2009.4.29
156,en.15.119.25.2009.4.10
156,en.2.262.193.2009.5.16
156,en.15.69.21.2008.6.3
156,en.15.147.50.2009.10.6
156,en.15.238.311.2008.1.28
156,en.15.95.275.2008.11.11
156,en.3.329.477.2009.9.23
156,en.3.352.48.2010.3.6
156,en.3.398.2.2007.10.18
156,en.15.220.41.2007.11.7
156,en.15.75.271.2008.7.14
156,en.15.76.491.2008.7.15
156,en.15.256.233.2008.4.8
156,en.15.137.68.2009.7.30
156,en.15.86.151.2008.9.27
156,en.13.26.99.2009.11.11
156,en.15.246.475.2008.2.29
156,en.15.121.423.2009.4.27
156,en.15.201.451.2007.8.8
156,en.3.361.402.2010.4.27
156,en.15.242.186.2008.2.15
156,en.13.41.172.2010.3.5
156,en.15.70.150.2008.6.9
156,en.3.353.186.2010.3.12
156,en.15.130.374.2009.6.16
156,en.3.401.303.2007.10.30
156,en.15.240.472.2008.2.8
156,en.15.240.185.2008.2.7
156,en.3.356.34.2010.3.29
156,en.15.251.458.2008.3.18
156,en.2.277.223.2009.8.21
157,en.13.31.349.2010.1.1
157,en.3.373.274.2007.6.12
157,en.15.250.193.2008.3.12
157,en.3.398.236.2007.10.18
157,en.15.209.13.2007.9.19
157,en.2.311.231.2010.4.26
157,en.3.360.405.2010.4.26
157,en.15.209.257.2007.9.26
157,en.3.398.321.2007.10.18
157,en.15.111.387.2009.3.17
157,en.15.83.92.2008.9.5
157,en.15.209.262.2007.9.25
157,en.3.400.63.2007.10.24
157,en.2.268.95.2009.6.17
157,en.3.349.188.2010.2.12
157,en.15.91.169.2008.10.21
157,en.3.388.499.2007.8.29
157,en.3.405.26.2007.11.14
157,en.15.101.22.2008.12.17
157,en.15.63.217.2008.4.25
157,en.3.373.457.2007.6.12
157,en.15.167.261.2010.2.24
157,en.3.373.409.2007.6.11
157,en.3.382.153.2007.7.29
157,en.3.382.316.2007.7.28
157,en.15.210.174.2007.9.29
157,en.15.93.403.2008.11.3
157,en.15.106.178.2009.1.22
157,en.3.374.484.2007.6.15
157,en.2.309.260.2010.4.10
157,en.15.210.236.2007.9.27
157,en.15.243.272.2008.2.20
157,en.15.162.110.2010.1.24
157,en.3.347.399.2010.2.3
157,en.15.128.180.2009.6.5
157,en.15.100.169.2008.12.15
157,en.15.212.102.2007.10.5
157,en.15.212.141.2007.10.6
157,en.15.117.447.2009.2.22
157,en.15.75.88.2008.7.14
157,en.15.228.434.2007.12.18
157,en.13.3.281.2009.6.14
157,en.15.250.213.2008.3.12
157,en.3.384.129.2007.8.8
157,en.3.348.474.2010.2.5
157,en.15.139.406.2009.8.14
157,en.15.77.197.2008.7.29
157,en.3.380.216.2007.7.18
157,en.3.354.497.2010.3.19
157,en.3.349.127.2010.2.13
158,en.2.283.337.2009.9.29
158,en.3.400.215.2007.10.24
158,en.15.210.239.2007.10.1
158,en.15.90.191.2008.10.16
158,en.15.72.402.2008.6.20
158,en.15.81.457.2008.8.24
158,en.15.245.91.2008.2.25
158,en.15.245.275.2008.2.25
158,en.15.121.59.2009.4.27
158,en.15.106.152.2009.1.23
158,en.15.206.369.2007.8.31
158,en.15.236.384.2008.1.23
158,en.15.87.86.2008.10.4
158,en.15.83.116.2008.9.8
158,en.15.156.360.2009.12.15
158,en.13.59.404.2010.6.8
158,en.15.112.76.2009.3.11
158,en.15.102.377.2008.12.26
158,en.3.329.283.1970.1.1
158,en.15.73.36.2008.6.27
158,en.15.204.359.2007.8.27
158,en.13.27.317.2009.11.20
158,en.15.107.250.2009.1.29
158,en.15.75.66.2008.7.8
158,en.15.99.197.2008.12.3
158,en.15.250.62.2008.3.15
158,en.15.245.492.2008.2.26
158,en.15.236.292.2008.1.20
158,en.13.27.99.2009.11.19
158,en.3.377.408.2007.6.28
158,en.15.240.416.2008.2.8
158,en.13.26.484.2009.11.11
158,en.15.249.243.2008.3.12
158,en.3.379.498.2007.7.11
158,en.15.102.298.2008.12.23
158,en.13.27.192.2009.11.20
158,en.15.99.158.2008.12.4
158,en.15.93.18.2008.11.3
158,en.15.116.98.2009.2.16
158,en.2.305.46.2010.3.16
158,en.3.400.59.2007.10.24
158,en.15.252.431.2008.3.22
158,en.15.97.54.2008.11.25
158,en.15.110.101.2009.3.27
